backup_available_steps,branch_disagreement_steps,control_bytes,control_messages,cumulative_link_distance,deadline_met,deadline_met_latency_aware,deadline_ms,deadline_slack_steps,deadline_steps,decision_latency_p50_ms,decision_latency_p95_ms,decision_latency_p99_ms,decision_latency_total_ms,delay_steps,delivered,drop_reason,dropped,effective_end_to_end_delay_ms,environment_step_time_total_ms,evaluation_seed,expected_transmissions_proxy,false_switch_steps,fast_failover_miss_steps,fast_failover_steps,freshness_cache_capacity_evictions,freshness_cache_hit_steps,freshness_cache_miss_steps,freshness_cache_stale_evictions,freshness_cache_state_evictions,gate_decision_steps,gate_outcome_divergence_steps__0.0000,gate_outcome_divergence_steps__0.0200,gate_outcome_divergence_steps__0.0500,gate_outcome_divergence_steps__0.1000,gate_outcome_divergence_steps__0.2000,gate_outcome_divergence_steps__0.3000,gate_outcome_divergence_steps__0.5000,gate_outcome_divergence_steps__1.0000,gate_skip_steps__0.0000,gate_skip_steps__0.0200,gate_skip_steps__0.0500,gate_skip_steps__0.1000,gate_skip_steps__0.2000,gate_skip_steps__0.3000,gate_skip_steps__0.5000,gate_skip_steps__1.0000,hop_count,initial_shortest_hops,initially_connected,late_delivery,local_observation_bytes,loop,mean_per_hop_delay,mean_selected_danger,method,minimum_link_lifetime_steps,minimum_link_margin,missed_risk_steps,path_stretch,policy_input_bytes,queue_delay_proxy,routing_step_duration_ms,safe_forward_candidates,scenario,steps,switch_danger_reduction,switch_steps,throughput,total_reward,training_seed,transmission_attempts,transmission_energy_proxy
0.0,0.0,0.0,0.0,5.413737177848816,1,,,2.0,4,0.711208,0.7625827,0.7671493399999999,1.422416,2,1,,0,,0.557917,1210146,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.18306197226047516,SwitchGLOBE Exact,4.271139617104646,0.009166717529296875,0.0,1.0,4002,3.25,,0.0,ood_extreme_mobility,2,0.0,2.0,0.5,10.787534976005555,2718,2,1.1132300875489287
0.0,2.0,0.0,0.0,8.411021649837494,1,,,0.0,4,0.637271,0.69772945,0.7049794899999999,2.6037090000000003,4,1,,0,,2.006584,1210147,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4,2,1,0,8004,0,1.0,0.2243906855583191,SwitchGLOBE Exact,2.6562357904884735,0.168503999710083,0.0,2.0,7012,7.5,,2.0,ood_extreme_mobility,4,0.06048859655857086,2.0,0.25,11.112818717956543,2718,4,1.4656923103566257
0.0,0.0,0.0,0.0,5.4603271484375,1,,,2.0,4,0.6801665,0.7112916499999999,0.71405833,1.360333,2,1,,0,,0.625,1210148,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,6.12375993626723,0.2550508975982666,0.0,1.0,3010,2.375,,2.0,ood_extreme_mobility,2,0.0,0.0,0.5,10.72009081840515,2718,2,0.9395137118118555
0.0,0.0,0.0,0.0,5.371774435043335,1,,,2.0,4,0.6585415,0.66626665,0.66695333,1.317083,2,1,,0,,0.786333,1210149,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,6.25622448146421,0.1632099151611328,0.0,1.0,3010,3.25,,2.0,ood_extreme_mobility,2,0.0,0.0,0.5,10.874282360076904,2718,2,0.9564090358632633
0.0,0.0,0.0,0.0,9.146162271499634,1,,,3.0,6,0.641167,0.6770545,0.6802445,1.959167,3,1,,0,,1.5225819999999999,1210150,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3,3,1,0,6003,0,1.0,0.02549685537815094,SwitchGLOBE Exact,1.3200449707238768,0.05450314283370972,0.0,1.0,4515,4.5,,2.0,ood_extreme_mobility,3,0.0,0.0,0.3333333333333333,11.437336254119872,2718,3,1.7941744044359247
0.0,1.0,0.0,0.0,4.05393922328949,1,,,2.0,4,0.6223955,0.6307389499999999,0.6314805899999999,1.244791,2,1,,0,,0.9624170000000001,1210151,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,1.238657177693744,0.2682574987411499,0.0,1.0,3506,3.0,,1.0,ood_extreme_mobility,2,0.06162220612168312,1.0,0.5,10.593877172470092,2718,2,0.6148258143293228
0.0,1.0,0.0,0.0,6.318795919418335,1,,,3.0,6,0.711125,0.7513253,0.75489866,2.087792,3,1,,0,,1.215583,1210152,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3,3,1,0,6003,0,1.0,0.0,SwitchGLOBE Exact,1.9188903324135753,0.40886396169662476,0.0,1.0,5011,4.0,,2.0,ood_extreme_mobility,3,0.15288104116916656,1.0,0.3333333333333333,10.44715588092804,2718,3,0.8561515322514417
0.0,1.0,0.0,0.0,4.578231334686279,1,,,2.0,4,0.6970835,0.6991836499999999,0.6993703299999999,1.394167,2,1,,0,,0.904333,1210153,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,1.6218070631469956,0.2371612787246704,0.0,1.0,3506,3.625,,1.0,ood_extreme_mobility,2,0.08976033329963684,1.0,0.5,10.53276195526123,2718,2,0.7276323954455535
0.0,0.0,0.0,0.0,9.28119945526123,1,,,1.0,4,0.639959,0.6522584,0.65335168,1.922167,3,1,,0,,1.222167,1210154,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3,2,1,0,6003,0,1.0,0.24861032515764236,SwitchGLOBE Exact,0.9566779552015949,0.11050993204116821,0.0,1.5,5507,5.5,,1.0,ood_extreme_mobility,3,0.0,2.0,0.3333333333333333,11.171693611145018,2718,3,1.8149060362250893
0.0,0.0,0.0,0.0,5.610937595367432,1,,,2.0,4,0.6747295,0.71468545,0.71823709,1.349459,2,1,,0,,0.546875,1210155,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.027689725160598755,SwitchGLOBE Exact,2.849299300357961,0.2832385301589966,0.0,1.0,3010,2.875,,1.0,ood_extreme_mobility,2,0.0,0.0,0.5,10.782158994674683,2718,2,0.984305863970647
0.0,0.0,0.0,0.0,5.99372124671936,1,,,2.0,4,0.6336875,0.64623125,0.64734625,1.267375,2,1,,0,,1.212458,1210156,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,11.884352272520758,0.1840236783027649,0.0,1.0,3010,2.75,,2.0,ood_extreme_mobility,2,0.0,0.0,0.5,10.660437822341919,2718,2,1.1315608060137272
0.0,0.0,0.0,0.0,5.856426954269409,1,,,2.0,4,0.6765209999999999,0.6963021,0.69806042,1.3530419999999999,2,1,,0,,0.751625,1210157,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.07580716907978058,SwitchGLOBE Exact,0.5464263245276938,0.21307677030563354,0.0,1.0,3506,3.625,,0.0,ood_extreme_mobility,2,0.0,1.0,0.5,10.969843292236327,2718,2,1.077825674122142
0.0,0.0,0.0,0.0,4.432607531547546,1,,,2.0,4,0.6427705,0.65246395,0.65332559,1.285541,2,1,,0,,0.388792,1210158,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,3.2513447628712293,0.37391233444213867,0.0,1.0,3010,2.75,,2.0,ood_extreme_mobility,2,0.0,0.0,0.5,10.678034138679505,2718,2,0.6243716745927381
0.0,0.0,0.0,0.0,13.226397514343262,1,,,2.0,6,0.6258125,0.6455438499999999,0.6468087699999999,2.511,4,1,,0,,1.316583,1210159,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,4,3,1,0,8004,0,1.0,0.6407399773597717,SwitchGLOBE Exact,0.1265571998938298,0.06670910120010376,0.0,1.3333333333333333,7012,5.75,,1.0,ood_extreme_mobility,4,0.0,2.0,0.25,10.809554624557496,2718,4,2.7670412365970805
0.0,0.0,0.0,0.0,2.2748830318450928,0,,,,7,0.7771669999999999,0.8654417,0.87328834,1.5543339999999999,,0,agent_drop,1,,0.384082,1210160,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1,4,1,0,4002,0,,0.48000001907348633,SwitchGLOBE Exact,12.0,0.4312792420387268,1.0,,2994,1.75,,1.0,ood_extreme_mobility,2,0.0,0.0,0.0,-4.944714641571045,2718,1,0.3234433005360451
0.0,0.0,0.0,0.0,4.810982346534729,1,,,2.0,4,0.631417,0.6416923,0.64260566,1.262834,2,1,,0,,0.7589170000000001,1210161,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,6.1608722103424025,0.24195367097854614,0.0,1.0,3010,2.875,,2.0,ood_extreme_mobility,2,0.0,0.0,0.5,10.73526372909546,2718,2,0.7723916666637693
0.0,1.0,0.0,0.0,4.543995022773743,1,,,4.0,6,0.617625,0.621,0.6213,1.23525,2,1,,0,,0.934916,1210162,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,4.125926701811436,0.19185233116149902,0.0,0.6666666666666666,3010,3.375,,2.0,ood_extreme_mobility,2,0.0,0.0,0.5,10.705560302734376,2718,2,0.7605889898010654
0.0,0.0,0.0,0.0,6.223029375076294,1,,,2.0,4,0.674146,0.6991399,0.70136158,1.348292,2,1,,0,,0.795666,1210163,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.002414420247077942,SwitchGLOBE Exact,2.6550736565041246,0.07758557796478271,0.0,1.0,3010,2.375,,1.0,ood_extreme_mobility,2,0.0,0.0,0.5,10.774062490463256,2718,2,1.2519716224889414
0.0,0.0,0.0,0.0,5.559123754501343,1,,,2.0,4,0.6356875,0.64208155,0.64264991,1.271375,2,1,,0,,0.73075,1210164,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.06164167821407318,SwitchGLOBE Exact,8.026244326759116,0.2605440020561218,0.0,1.0,3506,2.625,,1.0,ood_extreme_mobility,2,0.0,1.0,0.5,10.504335737228393,2718,2,0.969717701367518
0.0,0.0,0.0,0.0,4.361752271652222,1,,,2.0,4,0.626625,0.6298497,0.63013634,1.25325,2,1,,0,,0.8580840000000001,1210165,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,1.4894620373851104,0.4439156651496887,0.0,1.0,3010,2.75,,2.0,ood_extreme_mobility,2,0.0,0.0,0.5,10.61861448287964,2718,2,0.5947636995040035
0.0,0.0,0.0,0.0,5.154892057180405,1,,,3.0,6,0.655875,0.7639875,0.7735975,2.053917,3,1,,0,,1.141292,1210166,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3,3,1,0,6003,0,1.0,0.05397196114063263,SwitchGLOBE Exact,1.6770049687884239,0.026028037071228027,0.0,1.0,5011,5.5,,2.0,ood_extreme_mobility,3,0.0,1.0,0.3333333333333333,10.427558374404908,2718,3,1.0008001831923652
0.0,0.0,0.0,0.0,7.011835336685181,1,,,2.0,4,0.6476245,0.65396185,0.65452517,1.295249,2,1,,0,,0.497042,1210167,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.1158355176448822,SwitchGLOBE Exact,1.4213564243099344,0.06238478422164917,0.0,1.0,3506,2.375,,1.0,ood_extreme_mobility,2,0.0,1.0,0.5,10.937119531631469,2718,2,1.5439075089131826
0.0,0.0,0.0,0.0,5.685298204421997,1,,,4.0,6,0.667729,0.6891229,0.69102458,1.335458,2,1,,0,,0.8288329999999999,1210168,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,1.3306415783091956,0.23760443925857544,0.0,0.6666666666666666,3010,2.75,,2.0,ood_extreme_mobility,2,0.0,0.0,0.5,10.773023414611815,2718,2,1.01543440538045
0.0,0.0,0.0,0.0,5.803818225860596,1,,,2.0,4,0.6401665,0.64492885,0.64535217,1.280333,2,1,,0,,0.440417,1210169,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,3.3526097145670537,0.12256103754043579,0.0,1.0,3010,3.25,,2.0,ood_extreme_mobility,2,0.0,0.0,0.5,10.945329570770264,2718,2,1.0988192694096952
0.0,0.0,0.0,0.0,7.3500401973724365,1,,,2.0,4,0.6753125,0.7093059500000001,0.71232759,1.350625,2,1,,0,,0.582457,1210170,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.11371803283691406,SwitchGLOBE Exact,1.5202897871852594,0.05625772476196289,0.0,1.0,3506,2.625,,0.0,ood_extreme_mobility,2,0.0,1.0,0.5,10.634136152267457,2718,2,1.689470316100202
0.0,0.0,0.0,0.0,6.267350435256958,1,,,2.0,4,0.6664585000000001,0.68899585,0.69099917,1.3329170000000001,2,1,,0,,0.744334,1210171,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,2.850767523753937,0.1694280505180359,0.0,1.0,3010,3.5,,2.0,ood_extreme_mobility,2,0.0,0.0,0.5,10.91246886253357,2718,2,1.2319368843782605
0.0,0.0,0.0,0.0,8.0975501537323,1,,,3.0,6,0.615542,0.6252917,0.62615834,1.854584,3,1,,0,,0.833292,1210172,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3,3,1,0,6003,0,1.0,0.2584710121154785,SwitchGLOBE Exact,3.4936870043124477,0.2438046932220459,0.0,1.0,5011,5.25,,2.0,ood_extreme_mobility,3,0.0,1.0,0.3333333333333333,10.19527359008789,2718,3,1.377695007414406
0.0,0.0,0.0,0.0,5.026196718215942,1,,,2.0,4,0.7052915,0.76352915,0.76870583,1.410583,2,1,,0,,0.826792,1210173,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,5.7683083370564505,0.27370184659957886,0.0,1.0,3010,3.875,,2.0,ood_extreme_mobility,2,0.0,0.0,0.5,10.755031871795653,2718,2,0.8086751583697698
0.0,0.0,0.0,0.0,4.388132870197296,1,,,2.0,4,0.702646,0.7417024,0.74517408,1.405292,2,1,,0,,0.781875,1210174,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,2.542684127757212,0.1505812406539917,0.0,1.0,3010,4.0,,2.0,ood_extreme_mobility,2,0.0,0.0,0.5,10.402641117572784,2718,2,0.7828251486402336
0.0,0.0,0.0,0.0,6.220097780227661,1,,,4.0,6,0.6711255,0.69145065,0.69325733,1.342251,2,1,,0,,0.835376,1210175,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,1.2559222352355353,0.1908368468284607,0.0,0.6666666666666666,3010,2.75,,2.0,ood_extreme_mobility,2,0.0,0.0,0.5,10.375685024261474,2718,2,1.21105407518343
0.0,0.0,0.0,0.0,5.051210641860962,1,,,2.0,4,0.6932705,0.7062264500000001,0.7073780900000001,1.386541,2,1,,0,,0.9006240000000001,1210176,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,3.960443362196551,0.18844079971313477,0.0,1.0,3010,3.25,,2.0,ood_extreme_mobility,2,0.0,0.0,0.5,10.564197683334351,2718,2,0.8622489959240092
0.0,0.0,0.0,0.0,6.889657258987427,1,,,2.0,4,0.667,0.6890122,0.69096884,1.334,2,1,,0,,0.585834,1210177,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.16346120089292526,SwitchGLOBE Exact,1.0213889436189607,0.06438112258911133,0.0,1.0,3506,3.375,,0.0,ood_extreme_mobility,2,0.0,1.0,0.5,11.064340972900391,2718,2,1.4944297439803087
0.0,1.0,0.0,0.0,9.294905424118042,1,,,1.0,4,0.617334,0.6354455999999999,0.63705552,1.869334,3,1,,0,,1.609583,1210178,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3,2,1,0,6003,0,1.0,0.04164978861808777,SwitchGLOBE Exact,0.7002025669560699,0.11365801095962524,0.0,1.5,5011,3.375,,1.0,ood_extreme_mobility,3,0.04201211780309677,1.0,0.3333333333333333,11.170954728126526,2718,3,1.8328943437715317
0.0,1.0,0.0,0.0,9.371476173400879,1,,,3.0,6,0.660417,0.6927423,0.69561566,1.9840010000000001,3,1,,0,,1.138,1210179,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,3,1,0,6003,0,1.0,0.0,SwitchGLOBE Exact,2.310197297293134,0.1211930513381958,0.0,1.0,4515,4.0,,3.0,ood_extreme_mobility,3,0.0,0.0,0.3333333333333333,11.462206077575683,2718,3,1.8452963056949727
0.0,0.0,0.0,0.0,10.105253219604492,1,,,3.0,6,0.631709,0.6436331000000001,0.6446930200000001,1.8950420000000001,3,1,,0,,1.014874,1210180,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3,3,1,0,6003,0,1.0,0.030357949435710907,SwitchGLOBE Exact,0.8357046352551696,0.09910142421722412,0.0,1.0,4515,4.25,,2.0,ood_extreme_mobility,3,0.0,0.0,0.3333333333333333,11.035949182510377,2718,3,2.1327441982108652
0.0,0.0,0.0,0.0,7.523466348648071,1,,,2.0,4,0.6232705000000001,0.62557675,0.62578175,1.2465410000000001,2,1,,0,,0.7961659999999999,1210181,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.06874366104602814,SwitchGLOBE Exact,4.330167684349062,0.01125633716583252,0.0,1.0,3506,2.5,,1.0,ood_extreme_mobility,2,0.0,1.0,0.5,11.254932546615601,2718,2,1.7734973429060013
0.0,0.0,0.0,0.0,4.963402509689331,1,,,2.0,4,0.7242295,0.79981105,0.80652941,1.448459,2,1,,0,,0.875459,1210182,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,2.5458548012579008,0.19447213411331177,0.0,1.0,3010,3.5,,2.0,ood_extreme_mobility,2,0.0,0.0,0.5,10.726483249664307,2718,2,0.838381049430982
0.0,1.0,0.0,0.0,4.932470083236694,1,,,2.0,4,0.6248125,0.63184375,0.63246875,1.249625,2,1,,0,,0.9581250000000001,1210183,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,2.6857870489832196,0.32576507329940796,0.0,1.0,3010,3.25,,2.0,ood_extreme_mobility,2,0.0,0.0,0.5,10.765315341949464,2718,2,0.7669424903804902
0.0,0.0,0.0,0.0,5.327892780303955,1,,,2.0,4,0.7252915,0.73095385,0.73145717,1.450583,2,1,,0,,1.014916,1210184,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,4.266796076141208,0.32789814472198486,0.0,1.0,3010,2.125,,2.0,ood_extreme_mobility,2,0.0,0.0,0.5,10.852651500701905,2718,2,0.8871510889549228
0.0,1.0,0.0,0.0,6.865440845489502,1,,,4.0,6,0.6977085000000001,0.70367055,0.70420051,1.3954170000000001,2,1,,0,,0.769166,1210185,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2,3,1,0,4002,0,1.0,0.10746176540851593,SwitchGLOBE Exact,1.9041527707063495,0.1263498067855835,0.0,0.6666666666666666,3506,2.875,,1.0,ood_extreme_mobility,2,0.0,1.0,0.5,11.071842670440674,2718,2,1.4734248348073749
0.0,1.0,0.0,0.0,4.9929119348526,1,,,2.0,4,0.6301460000000001,0.6359402000000001,0.6364552400000001,1.2602920000000002,2,1,,0,,0.913333,1210186,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.06976856291294098,SwitchGLOBE Exact,4.636649301820511,0.010231435298919678,0.0,1.0,3506,3.375,,1.0,ood_extreme_mobility,2,0.0,1.0,0.5,10.797522723674774,2718,2,1.0464430829464932
0.0,0.0,0.0,0.0,5.770444631576538,1,,,2.0,4,0.6742495,0.6787868499999999,0.6791901699999999,1.348499,2,1,,0,,0.8428329999999999,1210187,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.08035778999328613,SwitchGLOBE Exact,0.2357065433922696,0.080097496509552,0.0,1.0,3506,2.625,,1.0,ood_extreme_mobility,2,0.0,1.0,0.5,10.9296799659729,2718,2,1.1194449533165063
0.0,0.0,0.0,0.0,8.521764516830444,1,,,4.0,7,0.639209,0.6667337000000001,0.66918034,1.9352930000000002,3,1,,0,,1.177792,1210188,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,4,1,0,6003,0,1.0,0.0,SwitchGLOBE Exact,2.5865165583249667,0.13125085830688477,0.0,0.75,4515,5.625,,3.0,ood_extreme_mobility,3,0.0,0.0,0.3333333333333333,11.269462966918944,2718,3,1.598651698611878
