connected_pair_pdr,deadline_delivery_ratio,energy_per_delivered_packet,mean_transmission_energy_proxy,method,p95_success_delay,scenario,training_seed
0.975,0.975,1.3491936028488503,1.3154637627776287,Historical KD+PPO Local,4.0,heldout_medium,77
0.9,0.9,1.4188200028641909,1.276938002577772,Historical KD+PPO Local,4.0,ood_link_loss,77
0.965,0.96,1.2472682425729005,1.2036138540828487,Historical KD+PPO Local,3.0,ood_fast_mobility,77
0.98,0.98,1.238128063195531,1.2133655019316203,Historical KD+PPO Local,3.0,ood_sparse,77
0.97,0.97,1.4942081122453017,1.4493818688779427,Historical KD+PPO Local,4.0,ood_nodes_10,77
0.987012987012987,0.38,1.8341215074144905,0.7428192105028688,Historical KD+PPO Local,3.0,unconditional_sparse,77
0.0,0.0,129.14535490374263,0.645726774518713,Historical KD+PPO Local,nan,structural_hole_45,77
0.07936507936507936,0.05,13.76638833403768,0.7571513583720721,Historical KD+PPO Local,4.0,structural_hole_225_link_loss,77
0.0,0.0,181.40585244107663,0.907029262205383,Historical KD+PPO Local,nan,predictive_break_45,77
0.029069767441860465,0.025,21.575958585746395,1.0787979292873195,Historical KD+PPO Local,6.0,predictive_break_225_link_loss,77
0.8,0.795,1.4743662783823694,1.1794930227058955,Historical KD+PPO Local,4.0,ood_link_loss_30,77
0.97,0.97,1.2750920058533393,1.236839245677739,Historical KD+PPO Local,4.0,ood_extreme_mobility,77
0.95,0.945,1.8909122599616481,1.796366646963566,Historical KD+PPO Local,5.0,ood_nodes_16,77
0.91,0.895,2.3709373320144307,2.157552972133132,Historical KD+PPO Local,7.0,ood_nodes_24,77
0.97,0.97,1.342634151787789,1.3023551272341551,Historical KD+PPO Local,4.0,heldout_medium,123
0.905,0.9,1.3720302246419143,1.2416873533009325,Historical KD+PPO Local,4.0,ood_link_loss,123
0.97,0.965,1.2421670979303066,1.204902084992397,Historical KD+PPO Local,3.0,ood_fast_mobility,123
0.975,0.975,1.2312921287650507,1.2005098255459243,Historical KD+PPO Local,3.0,ood_sparse,123
0.955,0.955,1.4838166681913985,1.4170449181227855,Historical KD+PPO Local,4.0,ood_nodes_10,123
0.987012987012987,0.38,1.789876767903139,0.7249000910007715,Historical KD+PPO Local,3.0,unconditional_sparse,123
0.0,0.0,129.14535490374263,0.645726774518713,Historical KD+PPO Local,nan,structural_hole_45,123
0.07936507936507936,0.05,13.76638833403768,0.7571513583720721,Historical KD+PPO Local,4.0,structural_hole_225_link_loss,123
0.0,0.0,181.40585244107663,0.907029262205383,Historical KD+PPO Local,nan,predictive_break_45,123
0.023255813953488372,0.02,23.846051286334657,1.0730723078850593,Historical KD+PPO Local,6.0,predictive_break_225_link_loss,123
0.785,0.785,1.4611612191364742,1.1470115570221322,Historical KD+PPO Local,4.0,ood_link_loss_30,123
0.97,0.965,1.254842813573624,1.2171975291664154,Historical KD+PPO Local,3.0,ood_extreme_mobility,123
0.965,0.945,1.853829409127546,1.7889453798080819,Historical KD+PPO Local,5.399999999999977,ood_nodes_16,123
0.89,0.88,2.351678083084307,2.092993493945033,Historical KD+PPO Local,6.0,ood_nodes_24,123
0.97,0.97,1.341072830306642,1.3008406453974428,Historical KD+PPO Local,4.0,heldout_medium,314
