ci95_high,ci95_low,count,mean,method,metric,scenario,standard_deviation
0.8624792594423254,0.7295207405576747,5,0.796,Historical Untrained Local,deadline_delivery_ratio,ood_sparse,0.053549042941961146
5.2799783525966095,3.9200216474033893,5,4.6,Historical Untrained Local,p95_success_delay,ood_sparse,0.5477225575051662
1.4854603079582285,1.2852275122779844,5,1.3853439101181064,Historical Untrained Local,mean_transmission_energy_proxy,ood_sparse,0.0806437576487486
1.8721254601305204,1.4957008414589104,5,1.6839131507947154,Historical Untrained Local,energy_per_delivered_packet,ood_sparse,0.15160501364448073
0.7988811853942012,0.5731188146057989,5,0.686,Historical Untrained Local,connected_pair_pdr,ood_nodes_10,0.09092579392009728
0.7592849528125705,0.48071504718742936,5,0.6199999999999999,Historical Untrained Local,deadline_delivery_ratio,ood_nodes_10,0.11219402836158439
6.91163659307165,5.7483634069283465,5,6.329999999999998,Historical Untrained Local,p95_success_delay,ood_nodes_10,0.46850827100489767
2.081126454142763,1.6505940396416157,5,1.8658602468921894,Historical Untrained Local,mean_transmission_energy_proxy,ood_nodes_10,0.17339692819554786
3.553832705095999,2.013045279725526,5,2.7834389924107623,Historical Untrained Local,energy_per_delivered_packet,ood_nodes_10,0.6205521293237144
0.91503656676773,0.6382101864790233,5,0.7766233766233767,Historical Untrained Local,connected_pair_pdr,unconditional_sparse,0.11149182353940132
0.3492462355338489,0.22875376446615112,5,0.28900000000000003,Historical Untrained Local,deadline_delivery_ratio,unconditional_sparse,0.04852834223420372
5.143210454341066,3.8967895456589314,5,4.519999999999999,Historical Untrained Local,p95_success_delay,unconditional_sparse,0.5019960159204451
0.8971682485734305,0.7998598915729833,5,0.8485140700732069,Historical Untrained Local,mean_transmission_energy_proxy,unconditional_sparse,0.03919094038757519
3.509747049393364,1.9425695939820857,5,2.7261583216877248,Historical Untrained Local,energy_per_delivered_packet,unconditional_sparse,0.6311807138156995
0.6251706275274315,0.21482937247256864,5,0.42000000000000004,Historical Untrained Local,connected_pair_pdr,structural_hole_45,0.1652649388103841
0.6251706275274315,0.21482937247256864,5,0.42000000000000004,Historical Untrained Local,deadline_delivery_ratio,structural_hole_45,0.1652649388103841
4.0,4.0,5,4.0,Historical Untrained Local,p95_success_delay,structural_hole_45,0.0
1.93716768758665,1.0895087257550777,5,1.5133382066708638,Historical Untrained Local,mean_transmission_energy_proxy,structural_hole_45,0.3413946434424162
4.824416813875145,2.8699742550214102,5,3.8471955344482778,Historical Untrained Local,energy_per_delivered_packet,structural_hole_45,0.7871517326577062
0.532430286361343,0.1818554279243713,5,0.35714285714285715,Historical Untrained Local,connected_pair_pdr,structural_hole_225_link_loss,0.14119402281473964
0.3354310804076461,0.11456891959235392,5,0.225,Historical Untrained Local,deadline_delivery_ratio,structural_hole_225_link_loss,0.08895223437328598
4.0,4.0,5,4.0,Historical Untrained Local,p95_success_delay,structural_hole_225_link_loss,0.0
1.774133184811542,0.989402355852727,5,1.3817677703321345,Historical Untrained Local,mean_transmission_energy_proxy,structural_hole_225_link_loss,0.316050338182938
6.179911465555474,3.038189189233527,5,4.609050327394501,Historical Untrained Local,energy_per_delivered_packet,structural_hole_225_link_loss,1.2653286340564216
0.4490675063242779,-0.04106750632427786,5,0.20400000000000001,Historical Untrained Local,connected_pair_pdr,predictive_break_45,0.19740187435786924
0.4490675063242779,-0.04106750632427786,5,0.20400000000000001,Historical Untrained Local,deadline_delivery_ratio,predictive_break_45,0.19740187435786924
6.0,6.0,3,6.0,Historical Untrained Local,p95_success_delay,predictive_break_45,0.0
2.5972386202051494,1.4877449197632826,5,2.042491769984216,Historical Untrained Local,mean_transmission_energy_proxy,predictive_break_45,0.44684858335659267
368.7317006340164,-89.622667802249,5,139.5545164158837,Historical Untrained Local,energy_per_delivered_packet,predictive_break_45,184.60222003016457
0.32527180387947313,-0.053178780623659216,5,0.13604651162790696,Historical Untrained Local,connected_pair_pdr,predictive_break_225_link_loss,0.1524209713749158
0.27973375133634687,-0.045733751336346884,5,0.11699999999999999,Historical Untrained Local,deadline_delivery_ratio,predictive_break_225_link_loss,0.13108203538242758
